location_id,sensing_datetime,sensing_date,sensing_time,direction_1,direction_2,total_of_directions
79,2025-04-14T14:02:00+00:00,2025-04-15,00:02,1,0,1
79,2025-04-14T14:03:00+00:00,2025-04-15,00:03,2,3,5
79,2025-04-14T14:05:00+00:00,2025-04-15,00:05,2,2,4
79,2025-04-14T14:08:00+00:00,2025-04-15,00:08,1,0,1
6,2025-04-14T13:58:00+00:00,2025-04-14,23:58,0,5,5
14,2025-04-14T13:56:00+00:00,2025-04-14,23:56,3,0,3
14,2025-04-14T14:02:00+00:00,2025-04-15,00:02,2,0,2
21,2025-04-14T14:05:00+00:00,2025-04-15,00:05,0,4,4
28,2025-04-14T13:55:00+00:00,2025-04-14,23:55,2,0,2
28,2025-04-14T14:02:00+00:00,2025-04-15,00:02,2,0,2
28,2025-04-14T14:09:00+00:00,2025-04-15,00:09,2,0,2
31,2025-04-14T13:55:00+00:00,2025-04-14,23:55,0,1,1
37,2025-04-14T14:01:00+00:00,2025-04-15,00:01,0,1,1
37,2025-04-14T14:04:00+00:00,2025-04-15,00:04,6,0,6
41,2025-04-14T14:04:00+00:00,2025-04-15,00:04,2,5,7
41,2025-04-14T14:05:00+00:00,2025-04-15,00:05,3,3,6
141,2025-04-14T13:55:00+00:00,2025-04-14,23:55,0,1,1
141,2025-04-14T14:05:00+00:00,2025-04-15,00:05,4,2,6
164,2025-04-14T14:05:00+00:00,2025-04-15,00:05,1,0,1
181,2025-04-14T14:12:00+00:00,2025-04-15,00:12,2,4,6
181,2025-04-14T14:15:00+00:00,2025-04-15,00:15,3,4,7
181,2025-04-14T14:22:00+00:00,2025-04-15,00:22,0,2,2
181,2025-04-14T14:10:00+00:00,2025-04-15,00:10,3,3,6
181,2025-04-14T14:11:00+00:00,2025-04-15,00:11,4,2,6
181,2025-04-14T14:14:00+00:00,2025-04-15,00:14,2,1,3
181,2025-04-14T14:17:00+00:00,2025-04-15,00:17,2,2,4
181,2025-04-14T14:18:00+00:00,2025-04-15,00:18,5,3,8
181,2025-04-14T14:20:00+00:00,2025-04-15,00:20,4,4,8
181,2025-04-14T14:21:00+00:00,2025-04-15,00:21,9,2,11
181,2025-04-14T14:23:00+00:00,2025-04-15,00:23,6,8,14
181,2025-04-14T14:24:00+00:00,2025-04-15,00:24,4,2,6
3,2025-04-14T14:11:00+00:00,2025-04-15,00:11,1,1,2
3,2025-04-14T14:15:00+00:00,2025-04-15,00:15,2,1,3
3,2025-04-14T14:17:00+00:00,2025-04-15,00:17,3,0,3
3,2025-04-14T14:19:00+00:00,2025-04-15,00:19,0,2,2
3,2025-04-14T14:22:00+00:00,2025-04-15,00:22,1,0,1
4,2025-04-14T14:13:00+00:00,2025-04-15,00:13,3,0,3
4,2025-04-14T14:14:00+00:00,2025-04-15,00:14,1,0,1
4,2025-04-14T14:21:00+00:00,2025-04-15,00:21,5,0,5
4,2025-04-14T14:23:00+00:00,2025-04-15,00:23,4,4,8
6,2025-04-14T14:15:00+00:00,2025-04-15,00:15,0,1,1
6,2025-04-14T14:18:00+00:00,2025-04-15,00:18,0,1,1
14,2025-04-14T14:22:00+00:00,2025-04-15,00:22,1,0,1
28,2025-04-14T14:10:00+00:00,2025-04-15,00:10,0,2,2
28,2025-04-14T14:19:00+00:00,2025-04-15,00:19,0,3,3
29,2025-04-14T14:24:00+00:00,2025-04-15,00:24,2,0,2
37,2025-04-14T14:10:00+00:00,2025-04-15,00:10,2,0,2
37,2025-04-14T14:16:00+00:00,2025-04-15,00:16,2,0,2
37,2025-04-14T14:17:00+00:00,2025-04-15,00:17,0,1,1
37,2025-04-14T14:20:00+00:00,2025-04-15,00:20,2,0,2
37,2025-04-14T14:22:00+00:00,2025-04-15,00:22,0,1,1
39,2025-04-14T14:16:00+00:00,2025-04-15,00:16,1,0,1
39,2025-04-14T14:19:00+00:00,2025-04-15,00:19,0,2,2
41,2025-04-14T14:10:00+00:00,2025-04-15,00:10,3,2,5
41,2025-04-14T14:17:00+00:00,2025-04-15,00:17,2,8,10
42,2025-04-14T14:11:00+00:00,2025-04-15,00:11,1,0,1
42,2025-04-14T14:17:00+00:00,2025-04-15,00:17,1,0,1
42,2025-04-14T14:20:00+00:00,2025-04-15,00:20,0,1,1
43,2025-04-14T14:10:00+00:00,2025-04-15,00:10,1,0,1
43,2025-04-14T14:15:00+00:00,2025-04-15,00:15,0,2,2
47,2025-04-14T14:17:00+00:00,2025-04-15,00:17,2,2,4
47,2025-04-14T14:24:00+00:00,2025-04-15,00:24,1,1,2
50,2025-04-14T14:15:00+00:00,2025-04-15,00:15,1,0,1
61,2025-04-14T14:12:00+00:00,2025-04-15,00:12,2,0,2
61,2025-04-14T14:14:00+00:00,2025-04-15,00:14,1,1,2
61,2025-04-14T14:15:00+00:00,2025-04-15,00:15,0,1,1
66,2025-04-14T14:24:00+00:00,2025-04-15,00:24,1,2,3
70,2025-04-14T14:22:00+00:00,2025-04-15,00:22,1,0,1
71,2025-04-14T14:22:00+00:00,2025-04-15,00:22,0,1,1
77,2025-04-14T14:20:00+00:00,2025-04-15,00:20,1,0,1
84,2025-04-14T14:20:00+00:00,2025-04-15,00:20,4,3,7
87,2025-04-14T14:17:00+00:00,2025-04-15,00:17,1,0,1
107,2025-04-14T14:15:00+00:00,2025-04-15,00:15,0,2,2
108,2025-04-14T14:10:00+00:00,2025-04-15,00:10,0,2,2
108,2025-04-14T14:11:00+00:00,2025-04-15,00:11,2,1,3
108,2025-04-14T14:13:00+00:00,2025-04-15,00:13,0,4,4
108,2025-04-14T14:15:00+00:00,2025-04-15,00:15,0,4,4
108,2025-04-14T14:21:00+00:00,2025-04-15,00:21,1,3,4
131,2025-04-14T14:15:00+00:00,2025-04-15,00:15,2,0,2
131,2025-04-14T14:20:00+00:00,2025-04-15,00:20,2,0,2
132,2025-04-14T14:15:00+00:00,2025-04-15,00:15,1,0,1
132,2025-04-14T14:20:00+00:00,2025-04-15,00:20,1,2,3
135,2025-04-14T14:15:00+00:00,2025-04-15,00:15,0,3,3
162,2025-04-14T14:20:00+00:00,2025-04-15,00:20,4,3,7
1,2025-04-14T14:23:00+00:00,2025-04-15,00:23,2,2,4
2,2025-04-14T14:12:00+00:00,2025-04-15,00:12,0,7,7
2,2025-04-14T14:19:00+00:00,2025-04-15,00:19,1,0,1
10,2025-04-14T14:21:00+00:00,2025-04-15,00:21,2,0,2
11,2025-04-14T14:20:00+00:00,2025-04-15,00:20,7,0,7
12,2025-04-14T14:23:00+00:00,2025-04-15,00:23,1,0,1
17,2025-04-14T14:16:00+00:00,2025-04-15,00:16,0,1,1
17,2025-04-14T14:22:00+00:00,2025-04-15,00:22,0,2,2
19,2025-04-14T14:10:00+00:00,2025-04-15,00:10,0,1,1
19,2025-04-14T14:11:00+00:00,2025-04-15,00:11,0,3,3
19,2025-04-14T14:13:00+00:00,2025-04-15,00:13,3,0,3
19,2025-04-14T14:16:00+00:00,2025-04-15,00:16,0,2,2
19,2025-04-14T14:21:00+00:00,2025-04-15,00:21,2,3,5
19,2025-04-14T14:24:00+00:00,2025-04-15,00:24,0,1,1
23,2025-04-14T14:11:00+00:00,2025-04-15,00:11,0,1,1
23,2025-04-14T14:16:00+00:00,2025-04-15,00:16,0,1,1
23,2025-04-14T14:17:00+00:00,2025-04-15,00:17,0,1,1
23,2025-04-14T14:18:00+00:00,2025-04-15,00:18,0,2,2
24,2025-04-14T14:19:00+00:00,2025-04-15,00:19,0,4,4
24,2025-04-14T14:22:00+00:00,2025-04-15,00:22,1,2,3
24,2025-04-14T14:24:00+00:00,2025-04-15,00:24,0,1,1
30,2025-04-14T14:14:00+00:00,2025-04-15,00:14,1,1,2
30,2025-04-14T14:18:00+00:00,2025-04-15,00:18,0,5,5
30,2025-04-14T14:23:00+00:00,2025-04-15,00:23,4,0,4
35,2025-04-14T14:11:00+00:00,2025-04-15,00:11,2,4,6
35,2025-04-14T14:14:00+00:00,2025-04-15,00:14,0,2,2
35,2025-04-14T14:21:00+00:00,2025-04-15,00:21,0,2,2
49,2025-04-14T14:12:00+00:00,2025-04-15,00:12,5,0,5
49,2025-04-14T14:13:00+00:00,2025-04-15,00:13,0,1,1
49,2025-04-14T14:16:00+00:00,2025-04-15,00:16,2,6,8
49,2025-04-14T14:17:00+00:00,2025-04-15,00:17,0,1,1
49,2025-04-14T14:24:00+00:00,2025-04-15,00:24,2,0,2
51,2025-04-14T14:15:00+00:00,2025-04-15,00:15,0,2,2
53,2025-04-14T14:22:00+00:00,2025-04-15,00:22,0,1,1
56,2025-04-14T14:23:00+00:00,2025-04-15,00:23,0,1,1
58,2025-04-14T14:12:00+00:00,2025-04-15,00:12,1,1,2
58,2025-04-14T14:14:00+00:00,2025-04-15,00:14,0,4,4
58,2025-04-14T14:15:00+00:00,2025-04-15,00:15,3,0,3
58,2025-04-14T14:22:00+00:00,2025-04-15,00:22,0,1,1
62,2025-04-14T14:10:00+00:00,2025-04-15,00:10,2,0,2
62,2025-04-14T14:11:00+00:00,2025-04-15,00:11,0,1,1
62,2025-04-14T14:16:00+00:00,2025-04-15,00:16,0,1,1
62,2025-04-14T14:22:00+00:00,2025-04-15,00:22,0,6,6
62,2025-04-14T14:23:00+00:00,2025-04-15,00:23,3,0,3
63,2025-04-14T14:14:00+00:00,2025-04-15,00:14,0,1,1
63,2025-04-14T14:24:00+00:00,2025-04-15,00:24,0,1,1
67,2025-04-14T14:17:00+00:00,2025-04-15,00:17,0,2,2
67,2025-04-14T14:18:00+00:00,2025-04-15,00:18,0,2,2
67,2025-04-14T14:20:00+00:00,2025-04-15,00:20,0,1,1
72,2025-04-14T14:16:00+00:00,2025-04-15,00:16,0,2,2
79,2025-04-14T14:10:00+00:00,2025-04-15,00:10,1,0,1
79,2025-04-14T14:11:00+00:00,2025-04-15,00:11,1,2,3
79,2025-04-14T14:17:00+00:00,2025-04-15,00:17,0,5,5
79,2025-04-14T14:18:00+00:00,2025-04-15,00:18,2,2,4
79,2025-04-14T14:21:00+00:00,2025-04-15,00:21,2,0,2
79,2025-04-14T14:23:00+00:00,2025-04-15,00:23,1,2,3
79,2025-04-14T14:24:00+00:00,2025-04-15,00:24,0,1,1
86,2025-04-14T14:10:00+00:00,2025-04-15,00:10,0,1,1
164,2025-04-14T14:10:00+00:00,2025-04-15,00:10,1,0,1
4,2025-04-14T14:10:00+00:00,2025-04-15,00:10,2,1,3
4,2025-04-14T14:24:00+00:00,2025-04-15,00:24,2,0,2
5,2025-04-14T14:10:00+00:00,2025-04-15,00:10,1,6,7
5,2025-04-14T14:20:00+00:00,2025-04-15,00:20,7,6,13
6,2025-04-14T14:11:00+00:00,2025-04-15,00:11,0,3,3
6,2025-04-14T14:12:00+00:00,2025-04-15,00:12,1,3,4
6,2025-04-14T14:19:00+00:00,2025-04-15,00:19,3,3,6
6,2025-04-14T14:22:00+00:00,2025-04-15,00:22,1,0,1
14,2025-04-14T14:19:00+00:00,2025-04-15,00:19,1,0,1
14,2025-04-14T14:21:00+00:00,2025-04-15,00:21,1,0,1
21,2025-04-14T14:10:00+00:00,2025-04-15,00:10,0,5,5
28,2025-04-14T14:15:00+00:00,2025-04-15,00:15,3,0,3
29,2025-04-14T14:17:00+00:00,2025-04-15,00:17,0,1,1
31,2025-04-14T14:21:00+00:00,2025-04-15,00:21,1,0,1
36,2025-04-14T14:15:00+00:00,2025-04-15,00:15,0,1,1
36,2025-04-14T14:23:00+00:00,2025-04-15,00:23,3,0,3
41,2025-04-14T14:20:00+00:00,2025-04-15,00:20,3,2,5
41,2025-04-14T14:22:00+00:00,2025-04-15,00:22,1,1,2
41,2025-04-14T14:23:00+00:00,2025-04-15,00:23,4,6,10
41,2025-04-14T14:24:00+00:00,2025-04-15,00:24,4,1,5
44,2025-04-14T14:10:00+00:00,2025-04-15,00:10,1,0,1
45,2025-04-14T14:10:00+00:00,2025-04-15,00:10,0,4,4
47,2025-04-14T14:12:00+00:00,2025-04-15,00:12,0,2,2
47,2025-04-14T14:16:00+00:00,2025-04-15,00:16,2,0,2
50,2025-04-14T14:24:00+00:00,2025-04-15,00:24,2,0,2
54,2025-04-14T14:11:00+00:00,2025-04-15,00:11,0,4,4
54,2025-04-14T14:17:00+00:00,2025-04-15,00:17,1,0,1
54,2025-04-14T14:22:00+00:00,2025-04-15,00:22,0,1,1
61,2025-04-14T14:18:00+00:00,2025-04-15,00:18,2,0,2
61,2025-04-14T14:22:00+00:00,2025-04-15,00:22,3,0,3
3,2025-04-14T14:26:00+00:00,2025-04-15,00:26,6,1,7
3,2025-04-14T14:27:00+00:00,2025-04-15,00:27,0,1,1
3,2025-04-14T14:28:00+00:00,2025-04-15,00:28,0,2,2
3,2025-04-14T14:29:00+00:00,2025-04-15,00:29,1,0,1
3,2025-04-14T14:30:00+00:00,2025-04-15,00:30,2,1,3
3,2025-04-14T14:31:00+00:00,2025-04-15,00:31,2,0,2
3,2025-04-14T14:33:00+00:00,2025-04-15,00:33,0,1,1
3,2025-04-14T14:35:00+00:00,2025-04-15,00:35,1,0,1
4,2025-04-14T14:26:00+00:00,2025-04-15,00:26,6,0,6
4,2025-04-14T14:27:00+00:00,2025-04-15,00:27,4,0,4
4,2025-04-14T14:28:00+00:00,2025-04-15,00:28,1,2,3
4,2025-04-14T14:37:00+00:00,2025-04-15,00:37,0,1,1
6,2025-04-14T14:25:00+00:00,2025-04-15,00:25,0,2,2
6,2025-04-14T14:35:00+00:00,2025-04-15,00:35,0,1,1
14,2025-04-14T14:25:00+00:00,2025-04-15,00:25,0,6,6
14,2025-04-14T14:26:00+00:00,2025-04-15,00:26,1,0,1
14,2025-04-14T14:27:00+00:00,2025-04-15,00:27,2,0,2
21,2025-04-14T14:35:00+00:00,2025-04-15,00:35,0,4,4
28,2025-04-14T14:25:00+00:00,2025-04-15,00:25,0,1,1
29,2025-04-14T14:33:00+00:00,2025-04-15,00:33,0,1,1
29,2025-04-14T14:35:00+00:00,2025-04-15,00:35,1,0,1
31,2025-04-14T14:30:00+00:00,2025-04-15,00:30,0,4,4
37,2025-04-14T14:32:00+00:00,2025-04-15,00:32,0,4,4
40,2025-04-14T14:32:00+00:00,2025-04-15,00:32,1,0,1
41,2025-04-14T14:25:00+00:00,2025-04-15,00:25,3,7,10
42,2025-04-14T14:34:00+00:00,2025-04-15,00:34,0,1,1
45,2025-04-14T14:36:00+00:00,2025-04-15,00:36,1,0,1
45,2025-04-14T14:37:00+00:00,2025-04-15,00:37,0,3,3
47,2025-04-14T14:30:00+00:00,2025-04-15,00:30,1,0,1
47,2025-04-14T14:32:00+00:00,2025-04-15,00:32,0,2,2
47,2025-04-14T14:33:00+00:00,2025-04-15,00:33,1,0,1
47,2025-04-14T14:37:00+00:00,2025-04-15,00:37,0,2,2
50,2025-04-14T14:25:00+00:00,2025-04-15,00:25,2,0,2
54,2025-04-14T14:33:00+00:00,2025-04-15,00:33,0,1,1
54,2025-04-14T14:34:00+00:00,2025-04-15,00:34,0,1,1
59,2025-04-14T14:25:00+00:00,2025-04-15,00:25,1,5,6
61,2025-04-14T14:29:00+00:00,2025-04-15,00:29,3,1,4
61,2025-04-14T14:30:00+00:00,2025-04-15,00:30,2,0,2
61,2025-04-14T14:39:00+00:00,2025-04-15,00:39,3,0,3
66,2025-04-14T14:31:00+00:00,2025-04-15,00:31,0,1,1
66,2025-04-14T14:38:00+00:00,2025-04-15,00:38,0,1,1
78,2025-04-14T14:32:00+00:00,2025-04-15,00:32,0,1,1
84,2025-04-14T14:25:00+00:00,2025-04-15,00:25,0,4,4
84,2025-04-14T14:30:00+00:00,2025-04-15,00:30,3,4,7
107,2025-04-14T14:25:00+00:00,2025-04-15,00:25,2,0,2
108,2025-04-14T14:29:00+00:00,2025-04-15,00:29,0,2,2
108,2025-04-14T14:30:00+00:00,2025-04-15,00:30,3,0,3
108,2025-04-14T14:35:00+00:00,2025-04-15,00:35,2,4,6
108,2025-04-14T14:37:00+00:00,2025-04-15,00:37,2,1,3
131,2025-04-14T14:25:00+00:00,2025-04-15,00:25,0,1,1
131,2025-04-14T14:35:00+00:00,2025-04-15,00:35,3,2,5
132,2025-04-14T14:25:00+00:00,2025-04-15,00:25,1,0,1
132,2025-04-14T14:30:00+00:00,2025-04-15,00:30,3,4,7
132,2025-04-14T14:35:00+00:00,2025-04-15,00:35,2,3,5
135,2025-04-14T14:30:00+00:00,2025-04-15,00:30,1,0,1
135,2025-04-14T14:35:00+00:00,2025-04-15,00:35,4,4,8
167,2025-04-14T14:35:00+00:00,2025-04-15,00:35,0,1,1
1,2025-04-14T14:26:00+00:00,2025-04-15,00:26,0,2,2
1,2025-04-14T14:29:00+00:00,2025-04-15,00:29,0,1,1
1,2025-04-14T14:37:00+00:00,2025-04-15,00:37,0,1,1
2,2025-04-14T14:39:00+00:00,2025-04-15,00:39,0,2,2
12,2025-04-14T14:27:00+00:00,2025-04-15,00:27,2,0,2
17,2025-04-14T14:26:00+00:00,2025-04-15,00:26,1,1,2
19,2025-04-14T14:32:00+00:00,2025-04-15,00:32,1,1,2
19,2025-04-14T14:37:00+00:00,2025-04-15,00:37,1,0,1
20,2025-04-14T14:30:00+00:00,2025-04-15,00:30,0,3,3
20,2025-04-14T14:37:00+00:00,2025-04-15,00:37,4,0,4
24,2025-04-14T14:26:00+00:00,2025-04-15,00:26,2,0,2
24,2025-04-14T14:31:00+00:00,2025-04-15,00:31,1,0,1
24,2025-04-14T14:37:00+00:00,2025-04-15,00:37,0,6,6
35,2025-04-14T14:25:00+00:00,2025-04-15,00:25,1,2,3
35,2025-04-14T14:27:00+00:00,2025-04-15,00:27,0,2,2
35,2025-04-14T14:28:00+00:00,2025-04-15,00:28,0,3,3
35,2025-04-14T14:35:00+00:00,2025-04-15,00:35,0,1,1
35,2025-04-14T14:36:00+00:00,2025-04-15,00:36,0,4,4
35,2025-04-14T14:38:00+00:00,2025-04-15,00:38,0,1,1
49,2025-04-14T14:28:00+00:00,2025-04-15,00:28,0,3,3
49,2025-04-14T14:34:00+00:00,2025-04-15,00:34,1,1,2
49,2025-04-14T14:36:00+00:00,2025-04-15,00:36,6,0,6
51,2025-04-14T14:37:00+00:00,2025-04-15,00:37,0,1,1
52,2025-04-14T14:31:00+00:00,2025-04-15,00:31,2,0,2
52,2025-04-14T14:34:00+00:00,2025-04-15,00:34,0,3,3
53,2025-04-14T14:26:00+00:00,2025-04-15,00:26,1,0,1
53,2025-04-14T14:38:00+00:00,2025-04-15,00:38,1,0,1
56,2025-04-14T14:31:00+00:00,2025-04-15,00:31,1,1,2
56,2025-04-14T14:37:00+00:00,2025-04-15,00:37,1,1,2
58,2025-04-14T14:31:00+00:00,2025-04-15,00:31,1,1,2
62,2025-04-14T14:25:00+00:00,2025-04-15,00:25,1,0,1
62,2025-04-14T14:36:00+00:00,2025-04-15,00:36,0,2,2
67,2025-04-14T14:25:00+00:00,2025-04-15,00:25,0,1,1
72,2025-04-14T14:27:00+00:00,2025-04-15,00:27,0,1,1
72,2025-04-14T14:36:00+00:00,2025-04-15,00:36,3,1,4
79,2025-04-14T14:28:00+00:00,2025-04-15,00:28,1,0,1
79,2025-04-14T14:29:00+00:00,2025-04-15,00:29,0,4,4
79,2025-04-14T14:38:00+00:00,2025-04-15,00:38,0,2,2
109,2025-04-14T14:30:00+00:00,2025-04-15,00:30,5,1,6
117,2025-04-14T14:25:00+00:00,2025-04-15,00:25,3,1,4
164,2025-04-14T14:25:00+00:00,2025-04-15,00:25,2,0,2
181,2025-04-14T14:34:00+00:00,2025-04-15,00:34,3,2,5
181,2025-04-14T14:37:00+00:00,2025-04-15,00:37,4,1,5
181,2025-04-14T14:38:00+00:00,2025-04-15,00:38,0,3,3
181,2025-04-14T14:39:00+00:00,2025-04-15,00:39,3,3,6
181,2025-04-14T13:55:00+00:00,2025-04-14,23:55,8,3,11
181,2025-04-14T13:57:00+00:00,2025-04-14,23:57,3,3,6
181,2025-04-14T14:04:00+00:00,2025-04-15,00:04,2,7,9
181,2025-04-14T14:06:00+00:00,2025-04-15,00:06,4,1,5
3,2025-04-14T14:25:00+00:00,2025-04-15,00:25,0,2,2
3,2025-04-14T14:37:00+00:00,2025-04-15,00:37,1,0,1
4,2025-04-14T14:29:00+00:00,2025-04-15,00:29,1,0,1
4,2025-04-14T14:31:00+00:00,2025-04-15,00:31,1,1,2
4,2025-04-14T14:38:00+00:00,2025-04-15,00:38,0,2,2
5,2025-04-14T14:25:00+00:00,2025-04-15,00:25,1,5,6
5,2025-04-14T14:35:00+00:00,2025-04-15,00:35,1,1,2
6,2025-04-14T14:27:00+00:00,2025-04-15,00:27,0,1,1
6,2025-04-14T14:32:00+00:00,2025-04-15,00:32,0,2,2
6,2025-04-14T14:37:00+00:00,2025-04-15,00:37,1,0,1
6,2025-04-14T14:38:00+00:00,2025-04-15,00:38,0,1,1
21,2025-04-14T14:25:00+00:00,2025-04-15,00:25,4,2,6
21,2025-04-14T14:30:00+00:00,2025-04-15,00:30,3,2,5
28,2025-04-14T14:27:00+00:00,2025-04-15,00:27,2,0,2
28,2025-04-14T14:28:00+00:00,2025-04-15,00:28,4,0,4
28,2025-04-14T14:29:00+00:00,2025-04-15,00:29,1,0,1
28,2025-04-14T14:32:00+00:00,2025-04-15,00:32,0,1,1
28,2025-04-14T14:33:00+00:00,2025-04-15,00:33,2,3,5
29,2025-04-14T14:28:00+00:00,2025-04-15,00:28,0,1,1
31,2025-04-14T14:26:00+00:00,2025-04-15,00:26,0,1,1
31,2025-04-14T14:31:00+00:00,2025-04-15,00:31,0,1,1
37,2025-04-14T14:26:00+00:00,2025-04-15,00:26,0,2,2
37,2025-04-14T14:29:00+00:00,2025-04-15,00:29,2,1,3
37,2025-04-14T14:35:00+00:00,2025-04-15,00:35,3,0,3
39,2025-04-14T14:32:00+00:00,2025-04-15,00:32,1,0,1
39,2025-04-14T14:39:00+00:00,2025-04-15,00:39,1,0,1
41,2025-04-14T14:26:00+00:00,2025-04-15,00:26,2,4,6
41,2025-04-14T14:27:00+00:00,2025-04-15,00:27,4,5,9
41,2025-04-14T14:28:00+00:00,2025-04-15,00:28,3,1,4
41,2025-04-14T14:30:00+00:00,2025-04-15,00:30,0,2,2
41,2025-04-14T14:39:00+00:00,2025-04-15,00:39,1,4,5
42,2025-04-14T14:37:00+00:00,2025-04-15,00:37,1,0,1
43,2025-04-14T14:30:00+00:00,2025-04-15,00:30,0,1,1
43,2025-04-14T14:35:00+00:00,2025-04-15,00:35,1,0,1
45,2025-04-14T14:33:00+00:00,2025-04-15,00:33,0,2,2
47,2025-04-14T14:27:00+00:00,2025-04-15,00:27,4,0,4
47,2025-04-14T14:28:00+00:00,2025-04-15,00:28,0,2,2
47,2025-04-14T14:29:00+00:00,2025-04-15,00:29,0,2,2
47,2025-04-14T14:36:00+00:00,2025-04-15,00:36,0,1,1
54,2025-04-14T14:30:00+00:00,2025-04-15,00:30,0,1,1
54,2025-04-14T14:37:00+00:00,2025-04-15,00:37,1,0,1
61,2025-04-14T14:26:00+00:00,2025-04-15,00:26,1,3,4
61,2025-04-14T14:32:00+00:00,2025-04-15,00:32,1,0,1
66,2025-04-14T14:26:00+00:00,2025-04-15,00:26,3,2,5
66,2025-04-14T14:28:00+00:00,2025-04-15,00:28,1,0,1
66,2025-04-14T14:29:00+00:00,2025-04-15,00:29,1,0,1
66,2025-04-14T14:33:00+00:00,2025-04-15,00:33,0,2,2
66,2025-04-14T14:36:00+00:00,2025-04-15,00:36,1,0,1
66,2025-04-14T14:39:00+00:00,2025-04-15,00:39,0,3,3
77,2025-04-14T14:25:00+00:00,2025-04-15,00:25,2,0,2
77,2025-04-14T14:30:00+00:00,2025-04-15,00:30,0,1,1
78,2025-04-14T14:36:00+00:00,2025-04-15,00:36,1,0,1
84,2025-04-14T14:35:00+00:00,2025-04-15,00:35,4,2,6
107,2025-04-14T14:30:00+00:00,2025-04-15,00:30,0,2,2
107,2025-04-14T14:35:00+00:00,2025-04-15,00:35,1,1,2
108,2025-04-14T14:27:00+00:00,2025-04-15,00:27,1,1,2
108,2025-04-14T14:33:00+00:00,2025-04-15,00:33,1,1,2
108,2025-04-14T14:39:00+00:00,2025-04-15,00:39,3,0,3
133,2025-04-14T14:25:00+00:00,2025-04-15,00:25,5,5,10
133,2025-04-14T14:30:00+00:00,2025-04-15,00:30,1,4,5
134,2025-04-14T14:35:00+00:00,2025-04-15,00:35,4,6,10
143,2025-04-14T14:25:00+00:00,2025-04-15,00:25,0,2,2
143,2025-04-14T14:30:00+00:00,2025-04-15,00:30,3,2,5
143,2025-04-14T14:35:00+00:00,2025-04-15,00:35,2,0,2
162,2025-04-14T14:25:00+00:00,2025-04-15,00:25,2,2,4
162,2025-04-14T14:35:00+00:00,2025-04-15,00:35,4,2,6
165,2025-04-14T14:25:00+00:00,2025-04-15,00:25,1,0,1
1,2025-04-14T14:25:00+00:00,2025-04-15,00:25,0,2,2
1,2025-04-14T14:31:00+00:00,2025-04-15,00:31,1,3,4
1,2025-04-14T14:35:00+00:00,2025-04-15,00:35,0,1,1
2,2025-04-14T14:31:00+00:00,2025-04-15,00:31,0,1,1
12,2025-04-14T14:32:00+00:00,2025-04-15,00:32,1,0,1
12,2025-04-14T14:34:00+00:00,2025-04-15,00:34,1,0,1
17,2025-04-14T14:27:00+00:00,2025-04-15,00:27,1,0,1
17,2025-04-14T14:30:00+00:00,2025-04-15,00:30,0,2,2
17,2025-04-14T14:37:00+00:00,2025-04-15,00:37,2,0,2
19,2025-04-14T14:26:00+00:00,2025-04-15,00:26,4,0,4
19,2025-04-14T14:38:00+00:00,2025-04-15,00:38,0,3,3
19,2025-04-14T14:39:00+00:00,2025-04-15,00:39,1,0,1
23,2025-04-14T14:26:00+00:00,2025-04-15,00:26,0,2,2
23,2025-04-14T14:30:00+00:00,2025-04-15,00:30,1,0,1
23,2025-04-14T14:39:00+00:00,2025-04-15,00:39,0,1,1
24,2025-04-14T14:32:00+00:00,2025-04-15,00:32,2,0,2
24,2025-04-14T14:34:00+00:00,2025-04-15,00:34,0,1,1
24,2025-04-14T14:39:00+00:00,2025-04-15,00:39,0,4,4
27,2025-04-14T14:31:00+00:00,2025-04-15,00:31,3,0,3
27,2025-04-14T14:33:00+00:00,2025-04-15,00:33,2,0,2
30,2025-04-14T14:26:00+00:00,2025-04-15,00:26,0,3,3
30,2025-04-14T14:28:00+00:00,2025-04-15,00:28,0,4,4
30,2025-04-14T14:29:00+00:00,2025-04-15,00:29,1,0,1
30,2025-04-14T14:34:00+00:00,2025-04-15,00:34,4,3,7
30,2025-04-14T14:36:00+00:00,2025-04-15,00:36,0,1,1
35,2025-04-14T14:26:00+00:00,2025-04-15,00:26,4,6,10
35,2025-04-14T14:29:00+00:00,2025-04-15,00:29,0,1,1
35,2025-04-14T14:30:00+00:00,2025-04-15,00:30,5,2,7
35,2025-04-14T14:31:00+00:00,2025-04-15,00:31,0,2,2
35,2025-04-14T14:34:00+00:00,2025-04-15,00:34,0,7,7
49,2025-04-14T14:26:00+00:00,2025-04-15,00:26,0,3,3
49,2025-04-14T14:33:00+00:00,2025-04-15,00:33,3,1,4
49,2025-04-14T14:35:00+00:00,2025-04-15,00:35,1,0,1
51,2025-04-14T14:30:00+00:00,2025-04-15,00:30,0,1,1
52,2025-04-14T14:27:00+00:00,2025-04-15,00:27,0,1,1
52,2025-04-14T14:28:00+00:00,2025-04-15,00:28,2,0,2
52,2025-04-14T14:29:00+00:00,2025-04-15,00:29,0,4,4
52,2025-04-14T14:32:00+00:00,2025-04-15,00:32,1,1,2
53,2025-04-14T14:28:00+00:00,2025-04-15,00:28,1,0,1
56,2025-04-14T14:25:00+00:00,2025-04-15,00:25,1,0,1
56,2025-04-14T14:33:00+00:00,2025-04-15,00:33,0,2,2
